participant_private_id,perc_correct,perc_error,perc_missed,perc_typo,perc_wc_event_error,perc_we_cat_error,perc_be_cat_error,perc_check
2125192,22.22222222222222,52.77777777777778,2.7777777777777777,2.7777777777777777,47.22222222222222,0,2.7777777777777777,25
2125256,25,41.66666666666667,0,2.7777777777777777,33.33333333333333,0,8.333333333333332,33.33333333333333
2127995,19.444444444444446,69.44444444444444,16.666666666666664,5.555555555555555,44.44444444444444,2.7777777777777777,5.555555555555555,11.11111111111111
2128024,5.555555555555555,58.333333333333336,16.666666666666664,8.333333333333332,27.77777777777778,2.7777777777777777,11.11111111111111,36.11111111111111
2131209,25,58.333333333333336,2.7777777777777777,5.555555555555555,47.22222222222222,2.7777777777777777,5.555555555555555,16.666666666666664
2138015,0,75,5.555555555555555,13.88888888888889,63.888888888888886,0,5.555555555555555,25
2138024,36.11111111111111,63.888888888888886,5.555555555555555,8.333333333333332,47.22222222222222,2.7777777777777777,8.333333333333332,0
2083626,2.7777777777777777,80.55555555555556,0,8.333333333333332,77.77777777777779,0,2.7777777777777777,16.666666666666664
2088714,41.66666666666667,44.44444444444444,2.7777777777777777,8.333333333333332,41.66666666666667,0,0,13.88888888888889
2104747,8.333333333333332,66.66666666666666,0,5.555555555555555,61.111111111111114,0,5.555555555555555,25
2104923,0,86.11111111111111,0,13.88888888888889,86.11111111111111,0,0,13.88888888888889
2113696,0,83.33333333333334,2.7777777777777777,2.7777777777777777,77.77777777777779,0,2.7777777777777777,16.666666666666664
2125188,25,58.333333333333336,0,11.11111111111111,52.77777777777778,0,5.555555555555555,16.666666666666664
2125210,0,69.44444444444444,5.555555555555555,8.333333333333332,63.888888888888886,0,0,30.555555555555557
2127996,38.88888888888889,41.66666666666667,0,0,33.33333333333333,0,8.333333333333332,19.444444444444446
2128043,0,63.888888888888886,2.7777777777777777,11.11111111111111,36.11111111111111,0,25,36.11111111111111
2131283,8.333333333333332,86.11111111111111,11.11111111111111,8.333333333333332,69.44444444444444,0,5.555555555555555,5.555555555555555
2131390,8.333333333333332,63.888888888888886,2.7777777777777777,5.555555555555555,58.333333333333336,0,2.7777777777777777,27.77777777777778
2156476,33.33333333333333,52.77777777777778,0,5.555555555555555,50,0,2.7777777777777777,13.88888888888889
2083611,19.444444444444446,80.55555555555556,30.555555555555557,0,38.88888888888889,0,11.11111111111111,0
2088744,16.666666666666664,61.111111111111114,0,0,61.111111111111114,0,0,22.22222222222222
2104793,11.11111111111111,66.66666666666666,0,5.555555555555555,58.333333333333336,2.7777777777777777,5.555555555555555,22.22222222222222
2104755,8.333333333333332,63.888888888888886,2.7777777777777777,5.555555555555555,50,0,11.11111111111111,27.77777777777778
2113752,52.77777777777778,36.11111111111111,0,0,33.33333333333333,0,2.7777777777777777,11.11111111111111
2125209,52.77777777777778,25,0,0,16.666666666666664,0,8.333333333333332,22.22222222222222
2125276,8.333333333333332,75,0,11.11111111111111,66.66666666666666,0,8.333333333333332,16.666666666666664
2127999,19.444444444444446,66.66666666666666,5.555555555555555,5.555555555555555,52.77777777777778,0,8.333333333333332,13.88888888888889
2128247,11.11111111111111,58.333333333333336,5.555555555555555,8.333333333333332,52.77777777777778,0,0,30.555555555555557
2131448,8.333333333333332,69.44444444444444,5.555555555555555,0,58.333333333333336,0,5.555555555555555,22.22222222222222
2155921,11.11111111111111,63.888888888888886,0,2.7777777777777777,55.55555555555556,0,8.333333333333332,25
