Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-pnjf,branch-1wjh,branch-sxfc,Randomise questionnaire elements?,Question Key,Response
3,1.60292E+12,17/10/2020 08:43,1.60292E+12,-7,17/10/2020 01:43,20655,20,questionnaire-kzn1,,7284619,BLIND,2125189,,complete,,5f8aa86368e5fe15ef979341,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x790,,End Survey - Session 1,6,1,attention-pass,attention-pass,No,strategy-people,
4,1.60292E+12,17/10/2020 08:43,1.60292E+12,-7,17/10/2020 01:43,20655,20,questionnaire-kzn1,,7284619,BLIND,2125189,,complete,,5f8aa86368e5fe15ef979341,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x790,,End Survey - Session 1,6,1,attention-pass,attention-pass,No,strategy-aid,
5,1.60292E+12,17/10/2020 08:43,1.60292E+12,-7,17/10/2020 01:43,20655,20,questionnaire-kzn1,,7284619,BLIND,2125189,,complete,,5f8aa86368e5fe15ef979341,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x790,,End Survey - Session 1,6,1,attention-pass,attention-pass,No,strategy-misc,
6,1.60292E+12,17/10/2020 08:43,1.60292E+12,-7,17/10/2020 01:43,20655,20,questionnaire-kzn1,,7284619,BLIND,2125189,,complete,,5f8aa86368e5fe15ef979341,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x790,,End Survey - Session 1,6,1,attention-pass,attention-pass,No,END QUESTIONNAIRE,76062
1,1.60292E+12,17/10/2020 08:43,1.60292E+12,1,17/10/2020 09:43,20655,20,questionnaire-kzn1,,7284629,BLIND,2125192,,complete,,5f8aa86b6cb400000924f4e6,computer,Desktop or Laptop,Mac OS 10.10.5,Safari 10.1.2,1440x900,1259x738,,End Survey - Session 1,6,16,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60292E+12,17/10/2020 08:43,1.60292E+12,1,17/10/2020 09:43,20655,20,questionnaire-kzn1,,7284629,BLIND,2125192,,complete,,5f8aa86b6cb400000924f4e6,computer,Desktop or Laptop,Mac OS 10.10.5,Safari 10.1.2,1440x900,1259x738,,End Survey - Session 1,6,16,attention-pass,attention-pass,No,strategy-describe,
3,1.60292E+12,17/10/2020 08:43,1.60292E+12,1,17/10/2020 09:43,20655,20,questionnaire-kzn1,,7284629,BLIND,2125192,,complete,,5f8aa86b6cb400000924f4e6,computer,Desktop or Laptop,Mac OS 10.10.5,Safari 10.1.2,1440x900,1259x738,,End Survey - Session 1,6,16,attention-pass,attention-pass,No,strategy-people,
4,1.60292E+12,17/10/2020 08:43,1.60292E+12,1,17/10/2020 09:43,20655,20,questionnaire-kzn1,,7284629,BLIND,2125192,,complete,,5f8aa86b6cb400000924f4e6,computer,Desktop or Laptop,Mac OS 10.10.5,Safari 10.1.2,1440x900,1259x738,,End Survey - Session 1,6,16,attention-pass,attention-pass,No,strategy-aid,
5,1.60292E+12,17/10/2020 08:43,1.60292E+12,1,17/10/2020 09:43,20655,20,questionnaire-kzn1,,7284629,BLIND,2125192,,complete,,5f8aa86b6cb400000924f4e6,computer,Desktop or Laptop,Mac OS 10.10.5,Safari 10.1.2,1440x900,1259x738,,End Survey - Session 1,6,16,attention-pass,attention-pass,No,strategy-misc,
6,1.60292E+12,17/10/2020 08:43,1.60292E+12,1,17/10/2020 09:43,20655,20,questionnaire-kzn1,,7284629,BLIND,2125192,,complete,,5f8aa86b6cb400000924f4e6,computer,Desktop or Laptop,Mac OS 10.10.5,Safari 10.1.2,1440x900,1259x738,,End Survey - Session 1,6,16,attention-pass,attention-pass,No,END QUESTIONNAIRE,45182
1,1.60292E+12,17/10/2020 08:44,1.60292E+12,1,17/10/2020 09:44,20655,20,questionnaire-kzn1,,7284644,BLIND,2125205,,complete,,5f8aa84f5f71b10202923771,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1280x800,1280x721,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60292E+12,17/10/2020 08:44,1.60292E+12,1,17/10/2020 09:44,20655,20,questionnaire-kzn1,,7284644,BLIND,2125205,,complete,,5f8aa84f5f71b10202923771,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1280x800,1280x721,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,strategy-describe,
3,1.60292E+12,17/10/2020 08:44,1.60292E+12,1,17/10/2020 09:44,20655,20,questionnaire-kzn1,,7284644,BLIND,2125205,,complete,,5f8aa84f5f71b10202923771,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1280x800,1280x721,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,strategy-people,
4,1.60292E+12,17/10/2020 08:44,1.60292E+12,1,17/10/2020 09:44,20655,20,questionnaire-kzn1,,7284644,BLIND,2125205,,complete,,5f8aa84f5f71b10202923771,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1280x800,1280x721,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,strategy-aid,
5,1.60292E+12,17/10/2020 08:44,1.60292E+12,1,17/10/2020 09:44,20655,20,questionnaire-kzn1,,7284644,BLIND,2125205,,complete,,5f8aa84f5f71b10202923771,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1280x800,1280x721,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,strategy-misc,
6,1.60292E+12,17/10/2020 08:44,1.60292E+12,1,17/10/2020 09:44,20655,20,questionnaire-kzn1,,7284644,BLIND,2125205,,complete,,5f8aa84f5f71b10202923771,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1280x800,1280x721,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,END QUESTIONNAIRE,39838
1,1.60292E+12,17/10/2020 08:44,1.60292E+12,-7,17/10/2020 01:44,20655,20,questionnaire-kzn1,,7284647,BLIND,2125195,,complete,,5f8aa8680c41e315cb141d44,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.80,1440x900,1440x821,,End Survey - Session 1,6,14,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60292E+12,17/10/2020 08:45,1.60292E+12,-7,17/10/2020 01:45,20655,20,questionnaire-kzn1,,7284647,BLIND,2125195,,complete,,5f8aa8680c41e315cb141d44,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.80,1440x900,1440x821,,End Survey - Session 1,6,14,attention-pass,attention-pass,No,strategy-describe,
3,1.60292E+12,17/10/2020 08:45,1.60292E+12,-7,17/10/2020 01:45,20655,20,questionnaire-kzn1,,7284647,BLIND,2125195,,complete,,5f8aa8680c41e315cb141d44,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.80,1440x900,1440x821,,End Survey - Session 1,6,14,attention-pass,attention-pass,No,strategy-people,
4,1.60292E+12,17/10/2020 08:45,1.60292E+12,-7,17/10/2020 01:45,20655,20,questionnaire-kzn1,,7284647,BLIND,2125195,,complete,,5f8aa8680c41e315cb141d44,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.80,1440x900,1440x821,,End Survey - Session 1,6,14,attention-pass,attention-pass,No,strategy-aid,
5,1.60292E+12,17/10/2020 08:45,1.60292E+12,-7,17/10/2020 01:45,20655,20,questionnaire-kzn1,,7284647,BLIND,2125195,,complete,,5f8aa8680c41e315cb141d44,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.80,1440x900,1440x821,,End Survey - Session 1,6,14,attention-pass,attention-pass,No,strategy-misc,
6,1.60292E+12,17/10/2020 08:45,1.60292E+12,-7,17/10/2020 01:45,20655,20,questionnaire-kzn1,,7284647,BLIND,2125195,,complete,,5f8aa8680c41e315cb141d44,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 86.0.4240.80,1440x900,1440x821,,End Survey - Session 1,6,14,attention-pass,attention-pass,No,END QUESTIONNAIRE,72298
1,1.60292E+12,17/10/2020 08:46,1.60292E+12,1,17/10/2020 09:46,20655,20,questionnaire-kzn1,,7284657,BLIND,2125177,,complete,,5f8aa840f513031601baa23b,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,End Survey - Session 1,6,8,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60292E+12,17/10/2020 08:47,1.60292E+12,1,17/10/2020 09:47,20655,20,questionnaire-kzn1,,7284657,BLIND,2125177,,complete,,5f8aa840f513031601baa23b,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,End Survey - Session 1,6,8,attention-pass,attention-pass,No,strategy-describe,
3,1.60292E+12,17/10/2020 08:47,1.60292E+12,1,17/10/2020 09:47,20655,20,questionnaire-kzn1,,7284657,BLIND,2125177,,complete,,5f8aa840f513031601baa23b,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,End Survey - Session 1,6,8,attention-pass,attention-pass,No,strategy-people,
4,1.60292E+12,17/10/2020 08:47,1.60292E+12,1,17/10/2020 09:47,20655,20,questionnaire-kzn1,,7284657,BLIND,2125177,,complete,,5f8aa840f513031601baa23b,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,End Survey - Session 1,6,8,attention-pass,attention-pass,No,strategy-aid,
5,1.60292E+12,17/10/2020 08:47,1.60292E+12,1,17/10/2020 09:47,20655,20,questionnaire-kzn1,,7284657,BLIND,2125177,,complete,,5f8aa840f513031601baa23b,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,End Survey - Session 1,6,8,attention-pass,attention-pass,No,strategy-misc,
6,1.60292E+12,17/10/2020 08:47,1.60292E+12,1,17/10/2020 09:47,20655,20,questionnaire-kzn1,,7284657,BLIND,2125177,,complete,,5f8aa840f513031601baa23b,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x657,,End Survey - Session 1,6,8,attention-pass,attention-pass,No,END QUESTIONNAIRE,77539
1,1.60292E+12,17/10/2020 08:47,1.60292E+12,1,17/10/2020 09:48,20655,20,questionnaire-kzn1,,7284669,BLIND,2125191,,complete,,5f8aa865520def15bf569dfe,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x625,,End Survey - Session 1,6,2,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60292E+12,17/10/2020 08:49,1.60292E+12,1,17/10/2020 09:49,20655,20,questionnaire-kzn1,,7284669,BLIND,2125191,,complete,,5f8aa865520def15bf569dfe,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x625,,End Survey - Session 1,6,2,attention-pass,attention-pass,No,strategy-describe,
3,1.60292E+12,17/10/2020 08:49,1.60292E+12,1,17/10/2020 09:49,20655,20,questionnaire-kzn1,,7284669,BLIND,2125191,,complete,,5f8aa865520def15bf569dfe,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x625,,End Survey - Session 1,6,2,attention-pass,attention-pass,No,strategy-people,
4,1.60292E+12,17/10/2020 08:49,1.60292E+12,1,17/10/2020 09:49,20655,20,questionnaire-kzn1,,7284669,BLIND,2125191,,complete,,5f8aa865520def15bf569dfe,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x625,,End Survey - Session 1,6,2,attention-pass,attention-pass,No,strategy-aid,
5,1.60292E+12,17/10/2020 08:49,1.60292E+12,1,17/10/2020 09:49,20655,20,questionnaire-kzn1,,7284669,BLIND,2125191,,complete,,5f8aa865520def15bf569dfe,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x625,,End Survey - Session 1,6,2,attention-pass,attention-pass,No,strategy-misc,
6,1.60292E+12,17/10/2020 08:49,1.60292E+12,1,17/10/2020 09:49,20655,20,questionnaire-kzn1,,7284669,BLIND,2125191,,complete,,5f8aa865520def15bf569dfe,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x625,,End Survey - Session 1,6,2,attention-pass,attention-pass,No,END QUESTIONNAIRE,77467
1,1.60292E+12,17/10/2020 08:48,1.60292E+12,11,17/10/2020 19:48,20655,20,questionnaire-kzn1,,7284671,BLIND,2125207,,complete,,5f8aa83c61bf5215d7107c8c,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1504x1003,1504x860,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60292E+12,17/10/2020 08:48,1.60292E+12,11,17/10/2020 19:48,20655,20,questionnaire-kzn1,,7284671,BLIND,2125207,,complete,,5f8aa83c61bf5215d7107c8c,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1504x1003,1504x860,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,strategy-describe,
3,1.60292E+12,17/10/2020 08:48,1.60292E+12,11,17/10/2020 19:48,20655,20,questionnaire-kzn1,,7284671,BLIND,2125207,,complete,,5f8aa83c61bf5215d7107c8c,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1504x1003,1504x860,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,strategy-people,
4,1.60292E+12,17/10/2020 08:48,1.60292E+12,11,17/10/2020 19:48,20655,20,questionnaire-kzn1,,7284671,BLIND,2125207,,complete,,5f8aa83c61bf5215d7107c8c,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1504x1003,1504x860,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,strategy-aid,
5,1.60292E+12,17/10/2020 08:48,1.60292E+12,11,17/10/2020 19:48,20655,20,questionnaire-kzn1,,7284671,BLIND,2125207,,complete,,5f8aa83c61bf5215d7107c8c,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1504x1003,1504x860,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,strategy-misc,
6,1.60292E+12,17/10/2020 08:48,1.60292E+12,11,17/10/2020 19:48,20655,20,questionnaire-kzn1,,7284671,BLIND,2125207,,complete,,5f8aa83c61bf5215d7107c8c,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1504x1003,1504x860,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,END QUESTIONNAIRE,46899
1,1.60292E+12,17/10/2020 08:49,1.60292E+12,-5,17/10/2020 03:49,20655,20,questionnaire-kzn1,,7284680,BLIND,2125213,,complete,,5f8aa84a2235a91560a720fb,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x966,,End Survey - Session 1,6,6,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60292E+12,17/10/2020 08:50,1.60292E+12,-5,17/10/2020 03:50,20655,20,questionnaire-kzn1,,7284680,BLIND,2125213,,complete,,5f8aa84a2235a91560a720fb,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x966,,End Survey - Session 1,6,6,attention-pass,attention-pass,No,strategy-describe,
3,1.60292E+12,17/10/2020 08:50,1.60292E+12,-5,17/10/2020 03:50,20655,20,questionnaire-kzn1,,7284680,BLIND,2125213,,complete,,5f8aa84a2235a91560a720fb,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x966,,End Survey - Session 1,6,6,attention-pass,attention-pass,No,strategy-people,
4,1.60292E+12,17/10/2020 08:50,1.60292E+12,-5,17/10/2020 03:50,20655,20,questionnaire-kzn1,,7284680,BLIND,2125213,,complete,,5f8aa84a2235a91560a720fb,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x966,,End Survey - Session 1,6,6,attention-pass,attention-pass,No,strategy-aid,
5,1.60292E+12,17/10/2020 08:50,1.60292E+12,-5,17/10/2020 03:50,20655,20,questionnaire-kzn1,,7284680,BLIND,2125213,,complete,,5f8aa84a2235a91560a720fb,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x966,,End Survey - Session 1,6,6,attention-pass,attention-pass,No,strategy-misc,
6,1.60292E+12,17/10/2020 08:50,1.60292E+12,-5,17/10/2020 03:50,20655,20,questionnaire-kzn1,,7284680,BLIND,2125213,,complete,,5f8aa84a2235a91560a720fb,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1920x1080,1920x966,,End Survey - Session 1,6,6,attention-pass,attention-pass,No,END QUESTIONNAIRE,76544
1,1.60292E+12,17/10/2020 08:50,1.60292E+12,1,17/10/2020 09:50,20655,20,questionnaire-kzn1,,7284690,BLIND,2125208,,complete,,5f8aa86451eddc00087671ca,computer,Desktop or Laptop,Windows 8.1,Chrome 85.0.4183.83,1429x804,1429x677,,End Survey - Session 1,6,8,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60292E+12,17/10/2020 08:51,1.60292E+12,1,17/10/2020 09:51,20655,20,questionnaire-kzn1,,7284690,BLIND,2125208,,complete,,5f8aa86451eddc00087671ca,computer,Desktop or Laptop,Windows 8.1,Chrome 85.0.4183.83,1429x804,1429x677,,End Survey - Session 1,6,8,attention-pass,attention-pass,No,strategy-describe,
3,1.60292E+12,17/10/2020 08:51,1.60292E+12,1,17/10/2020 09:51,20655,20,questionnaire-kzn1,,7284690,BLIND,2125208,,complete,,5f8aa86451eddc00087671ca,computer,Desktop or Laptop,Windows 8.1,Chrome 85.0.4183.83,1429x804,1429x677,,End Survey - Session 1,6,8,attention-pass,attention-pass,No,strategy-people,
4,1.60292E+12,17/10/2020 08:51,1.60292E+12,1,17/10/2020 09:51,20655,20,questionnaire-kzn1,,7284690,BLIND,2125208,,complete,,5f8aa86451eddc00087671ca,computer,Desktop or Laptop,Windows 8.1,Chrome 85.0.4183.83,1429x804,1429x677,,End Survey - Session 1,6,8,attention-pass,attention-pass,No,strategy-aid,
5,1.60292E+12,17/10/2020 08:51,1.60292E+12,1,17/10/2020 09:51,20655,20,questionnaire-kzn1,,7284690,BLIND,2125208,,complete,,5f8aa86451eddc00087671ca,computer,Desktop or Laptop,Windows 8.1,Chrome 85.0.4183.83,1429x804,1429x677,,End Survey - Session 1,6,8,attention-pass,attention-pass,No,strategy-misc,
6,1.60292E+12,17/10/2020 08:51,1.60292E+12,1,17/10/2020 09:51,20655,20,questionnaire-kzn1,,7284690,BLIND,2125208,,complete,,5f8aa86451eddc00087671ca,computer,Desktop or Laptop,Windows 8.1,Chrome 85.0.4183.83,1429x804,1429x677,,End Survey - Session 1,6,8,attention-pass,attention-pass,No,END QUESTIONNAIRE,44995
1,1.60292E+12,17/10/2020 08:50,1.60292E+12,1,17/10/2020 09:50,20655,20,questionnaire-kzn1,,7284693,BLIND,2125209,,complete,,5f8aa842976ff91637ac6e3d,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.75,1280x800,1280x689,,End Survey - Session 1,6,18,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60292E+12,17/10/2020 08:52,1.60292E+12,1,17/10/2020 09:52,20655,20,questionnaire-kzn1,,7284693,BLIND,2125209,,complete,,5f8aa842976ff91637ac6e3d,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.75,1280x800,1280x689,,End Survey - Session 1,6,18,attention-pass,attention-pass,No,strategy-describe,
3,1.60292E+12,17/10/2020 08:52,1.60292E+12,1,17/10/2020 09:52,20655,20,questionnaire-kzn1,,7284693,BLIND,2125209,,complete,,5f8aa842976ff91637ac6e3d,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.75,1280x800,1280x689,,End Survey - Session 1,6,18,attention-pass,attention-pass,No,strategy-people,
4,1.60292E+12,17/10/2020 08:52,1.60292E+12,1,17/10/2020 09:52,20655,20,questionnaire-kzn1,,7284693,BLIND,2125209,,complete,,5f8aa842976ff91637ac6e3d,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.75,1280x800,1280x689,,End Survey - Session 1,6,18,attention-pass,attention-pass,No,strategy-aid,
5,1.60292E+12,17/10/2020 08:52,1.60292E+12,1,17/10/2020 09:52,20655,20,questionnaire-kzn1,,7284693,BLIND,2125209,,complete,,5f8aa842976ff91637ac6e3d,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.75,1280x800,1280x689,,End Survey - Session 1,6,18,attention-pass,attention-pass,No,strategy-misc,
6,1.60292E+12,17/10/2020 08:52,1.60292E+12,1,17/10/2020 09:52,20655,20,questionnaire-kzn1,,7284693,BLIND,2125209,,complete,,5f8aa842976ff91637ac6e3d,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 86.0.4240.75,1280x800,1280x689,,End Survey - Session 1,6,18,attention-pass,attention-pass,No,END QUESTIONNAIRE,140416
1,1.60292E+12,17/10/2020 08:51,1.60292E+12,-5,17/10/2020 03:51,20655,20,questionnaire-kzn1,,7284696,BLIND,2125210,,complete,,5f8aa849a48a14010563f752,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1280x720,1280x720,,End Survey - Session 1,6,17,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60292E+12,17/10/2020 08:53,1.60292E+12,-5,17/10/2020 03:53,20655,20,questionnaire-kzn1,,7284696,BLIND,2125210,,complete,,5f8aa849a48a14010563f752,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1280x720,1280x610,,End Survey - Session 1,6,17,attention-pass,attention-pass,No,strategy-describe,
3,1.60292E+12,17/10/2020 08:53,1.60292E+12,-5,17/10/2020 03:53,20655,20,questionnaire-kzn1,,7284696,BLIND,2125210,,complete,,5f8aa849a48a14010563f752,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1280x720,1280x610,,End Survey - Session 1,6,17,attention-pass,attention-pass,No,strategy-people,
4,1.60292E+12,17/10/2020 08:53,1.60292E+12,-5,17/10/2020 03:53,20655,20,questionnaire-kzn1,,7284696,BLIND,2125210,,complete,,5f8aa849a48a14010563f752,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1280x720,1280x610,,End Survey - Session 1,6,17,attention-pass,attention-pass,No,strategy-aid,
5,1.60292E+12,17/10/2020 08:53,1.60292E+12,-5,17/10/2020 03:53,20655,20,questionnaire-kzn1,,7284696,BLIND,2125210,,complete,,5f8aa849a48a14010563f752,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1280x720,1280x610,,End Survey - Session 1,6,17,attention-pass,attention-pass,No,strategy-misc,
6,1.60292E+12,17/10/2020 08:53,1.60292E+12,-5,17/10/2020 03:53,20655,20,questionnaire-kzn1,,7284696,BLIND,2125210,,complete,,5f8aa849a48a14010563f752,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1280x720,1280x610,,End Survey - Session 1,6,17,attention-pass,attention-pass,No,END QUESTIONNAIRE,107280
1,1.60292E+12,17/10/2020 08:52,1.60292E+12,-5,17/10/2020 03:52,20655,20,questionnaire-kzn1,,7284706,BLIND,2125201,,complete,,5f8aa85027739015da8c0943,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1366x654,,End Survey - Session 1,6,5,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60292E+12,17/10/2020 08:55,1.60292E+12,-5,17/10/2020 03:55,20655,20,questionnaire-kzn1,,7284706,BLIND,2125201,,complete,,5f8aa85027739015da8c0943,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1366x654,,End Survey - Session 1,6,5,attention-pass,attention-pass,No,strategy-describe,
3,1.60292E+12,17/10/2020 08:55,1.60292E+12,-5,17/10/2020 03:55,20655,20,questionnaire-kzn1,,7284706,BLIND,2125201,,complete,,5f8aa85027739015da8c0943,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1366x654,,End Survey - Session 1,6,5,attention-pass,attention-pass,No,strategy-people,
4,1.60292E+12,17/10/2020 08:55,1.60292E+12,-5,17/10/2020 03:55,20655,20,questionnaire-kzn1,,7284706,BLIND,2125201,,complete,,5f8aa85027739015da8c0943,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1366x654,,End Survey - Session 1,6,5,attention-pass,attention-pass,No,strategy-aid,
5,1.60292E+12,17/10/2020 08:55,1.60292E+12,-5,17/10/2020 03:55,20655,20,questionnaire-kzn1,,7284706,BLIND,2125201,,complete,,5f8aa85027739015da8c0943,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1366x654,,End Survey - Session 1,6,5,attention-pass,attention-pass,No,strategy-misc,
6,1.60292E+12,17/10/2020 08:55,1.60292E+12,-5,17/10/2020 03:55,20655,20,questionnaire-kzn1,,7284706,BLIND,2125201,,complete,,5f8aa85027739015da8c0943,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1366x654,,End Survey - Session 1,6,5,attention-pass,attention-pass,No,END QUESTIONNAIRE,128955
1,1.60292E+12,17/10/2020 08:54,1.60292E+12,-4,17/10/2020 04:53,20655,20,questionnaire-kzn1,,7284714,BLIND,2125217,,complete,,5f8aa863ab7d5a0008576974,computer,Desktop or Laptop,Windows 7,Chrome 86.0.4240.75,1280x720,1280x604,,End Survey - Session 1,6,14,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60293E+12,17/10/2020 08:56,1.60292E+12,-4,17/10/2020 04:56,20655,20,questionnaire-kzn1,,7284714,BLIND,2125217,,complete,,5f8aa863ab7d5a0008576974,computer,Desktop or Laptop,Windows 7,Chrome 86.0.4240.75,1280x720,1280x604,,End Survey - Session 1,6,14,attention-pass,attention-pass,No,strategy-describe,
3,1.60293E+12,17/10/2020 08:56,1.60292E+12,-4,17/10/2020 04:56,20655,20,questionnaire-kzn1,,7284714,BLIND,2125217,,complete,,5f8aa863ab7d5a0008576974,computer,Desktop or Laptop,Windows 7,Chrome 86.0.4240.75,1280x720,1280x604,,End Survey - Session 1,6,14,attention-pass,attention-pass,No,strategy-people,
4,1.60293E+12,17/10/2020 08:56,1.60292E+12,-4,17/10/2020 04:56,20655,20,questionnaire-kzn1,,7284714,BLIND,2125217,,complete,,5f8aa863ab7d5a0008576974,computer,Desktop or Laptop,Windows 7,Chrome 86.0.4240.75,1280x720,1280x604,,End Survey - Session 1,6,14,attention-pass,attention-pass,No,strategy-aid,
5,1.60293E+12,17/10/2020 08:56,1.60292E+12,-4,17/10/2020 04:56,20655,20,questionnaire-kzn1,,7284714,BLIND,2125217,,complete,,5f8aa863ab7d5a0008576974,computer,Desktop or Laptop,Windows 7,Chrome 86.0.4240.75,1280x720,1280x604,,End Survey - Session 1,6,14,attention-pass,attention-pass,No,strategy-misc,
6,1.60293E+12,17/10/2020 08:56,1.60292E+12,-4,17/10/2020 04:56,20655,20,questionnaire-kzn1,,7284714,BLIND,2125217,,complete,,5f8aa863ab7d5a0008576974,computer,Desktop or Laptop,Windows 7,Chrome 86.0.4240.75,1280x720,1280x604,,End Survey - Session 1,6,14,attention-pass,attention-pass,No,END QUESTIONNAIRE,164918
1,1.60292E+12,17/10/2020 08:54,1.60292E+12,1,17/10/2020 09:54,20655,20,questionnaire-kzn1,,7284716,BLIND,2125220,,complete,,5f8aa9a00d1aa701065d8b96,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,10,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
