Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-pnjf,branch-1wjh,branch-sxfc,Randomise questionnaire elements?,Question Key,Response
4,1602405070967,11/10/2020 08:31:10,1602405072218,1,11/10/2020 09:31:12,20655,20,questionnaire-clby,,7166603,BLIND,2083678,,complete,,5f82bde7461cf03dd66aa657,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x695,,Background session 1,2,3,attention-pass,attention-pass,No,response-2-month,06
5,1602405070967,11/10/2020 08:31:10,1602405072218,1,11/10/2020 09:31:12,20655,20,questionnaire-clby,,7166603,BLIND,2083678,,complete,,5f82bde7461cf03dd66aa657,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x695,,Background session 1,2,3,attention-pass,attention-pass,No,response-2-year,1998
6,1602405070967,11/10/2020 08:31:10,1602405072218,1,11/10/2020 09:31:12,20655,20,questionnaire-clby,,7166603,BLIND,2083678,,complete,,5f82bde7461cf03dd66aa657,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1366x768,1366x695,,Background session 1,2,3,attention-pass,attention-pass,No,END QUESTIONNAIRE,26212
1,1602405573217,11/10/2020 08:39:33,1602405574687,11,11/10/2020 19:39:34,20655,20,questionnaire-clby,,7166670,BLIND,2083679,,complete,,5f82c085ec479d015c61ba54,computer,Desktop or Laptop,Windows 7,Chrome 86.0.4240.75,1366x768,1366x625,,Background session 1,2,7,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602405594085,11/10/2020 08:39:54,1602405595661,11,11/10/2020 19:39:55,20655,20,questionnaire-clby,,7166670,BLIND,2083679,,complete,,5f82c085ec479d015c61ba54,computer,Desktop or Laptop,Windows 7,Chrome 86.0.4240.75,1366x768,1366x625,,Background session 1,2,7,attention-pass,attention-pass,No,gender,Male
3,1602405594540,11/10/2020 08:39:54,1602405595667,11,11/10/2020 19:39:55,20655,20,questionnaire-clby,,7166670,BLIND,2083679,,complete,,5f82c085ec479d015c61ba54,computer,Desktop or Laptop,Windows 7,Chrome 86.0.4240.75,1366x768,1366x625,,Background session 1,2,7,attention-pass,attention-pass,No,gender-quantised,1
4,1602405594540,11/10/2020 08:39:54,1602405595667,11,11/10/2020 19:39:55,20655,20,questionnaire-clby,,7166670,BLIND,2083679,,complete,,5f82c085ec479d015c61ba54,computer,Desktop or Laptop,Windows 7,Chrome 86.0.4240.75,1366x768,1366x625,,Background session 1,2,7,attention-pass,attention-pass,No,gender-text,
5,1602405594540,11/10/2020 08:39:54,1602405595667,11,11/10/2020 19:39:55,20655,20,questionnaire-clby,,7166670,BLIND,2083679,,complete,,5f82c085ec479d015c61ba54,computer,Desktop or Laptop,Windows 7,Chrome 86.0.4240.75,1366x768,1366x625,,Background session 1,2,7,attention-pass,attention-pass,No,response-2-month,08
6,1602405594540,11/10/2020 08:39:54,1602405595668,11,11/10/2020 19:39:55,20655,20,questionnaire-clby,,7166670,BLIND,2083679,,complete,,5f82c085ec479d015c61ba54,computer,Desktop or Laptop,Windows 7,Chrome 86.0.4240.75,1366x768,1366x625,,Background session 1,2,7,attention-pass,attention-pass,No,response-2-year,1987
7,1602405594540,11/10/2020 08:39:54,1602405595668,11,11/10/2020 19:39:55,20655,20,questionnaire-clby,,7166670,BLIND,2083679,,complete,,5f82c085ec479d015c61ba54,computer,Desktop or Laptop,Windows 7,Chrome 86.0.4240.75,1366x768,1366x625,,Background session 1,2,7,attention-pass,attention-pass,No,END QUESTIONNAIRE,20981
1,1602406418348,11/10/2020 08:53:38,1602406418043,-4,11/10/2020 04:53:38,20655,20,questionnaire-clby,,7166756,BLIND,2083723,,complete,,5f82bdfc0dce843e013b3af0,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,2,11,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602406436493,11/10/2020 08:53:56,1602406436097,-4,11/10/2020 04:53:56,20655,20,questionnaire-clby,,7166756,BLIND,2083723,,complete,,5f82bdfc0dce843e013b3af0,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,2,11,attention-pass,attention-pass,No,gender,Female
3,1602406436915,11/10/2020 08:53:56,1602406436099,-4,11/10/2020 04:53:56,20655,20,questionnaire-clby,,7166756,BLIND,2083723,,complete,,5f82bdfc0dce843e013b3af0,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,2,11,attention-pass,attention-pass,No,gender-quantised,2
4,1602406436915,11/10/2020 08:53:56,1602406436099,-4,11/10/2020 04:53:56,20655,20,questionnaire-clby,,7166756,BLIND,2083723,,complete,,5f82bdfc0dce843e013b3af0,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,2,11,attention-pass,attention-pass,No,gender-text,
5,1602406436915,11/10/2020 08:53:56,1602406436099,-4,11/10/2020 04:53:56,20655,20,questionnaire-clby,,7166756,BLIND,2083723,,complete,,5f82bdfc0dce843e013b3af0,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,2,11,attention-pass,attention-pass,No,response-2-month,10
6,1602406436915,11/10/2020 08:53:56,1602406436099,-4,11/10/2020 04:53:56,20655,20,questionnaire-clby,,7166756,BLIND,2083723,,complete,,5f82bdfc0dce843e013b3af0,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,2,11,attention-pass,attention-pass,No,response-2-year,1990
7,1602406436915,11/10/2020 08:53:56,1602406436099,-4,11/10/2020 04:53:56,20655,20,questionnaire-clby,,7166756,BLIND,2083723,,complete,,5f82bdfc0dce843e013b3af0,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,2,11,attention-pass,attention-pass,No,END QUESTIONNAIRE,18056
1,1602408212618,11/10/2020 09:23:32,1602408212158,-4,11/10/2020 05:23:32,20655,20,questionnaire-clby,,7166942,BLIND,2083814,,complete,,5f82bf743aa13200089ab701,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,2,9,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602408226673,11/10/2020 09:23:46,1602408226440,-4,11/10/2020 05:23:46,20655,20,questionnaire-clby,,7166942,BLIND,2083814,,complete,,5f82bf743aa13200089ab701,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,2,9,attention-pass,attention-pass,No,gender,Female
3,1602408227157,11/10/2020 09:23:47,1602408226442,-4,11/10/2020 05:23:46,20655,20,questionnaire-clby,,7166942,BLIND,2083814,,complete,,5f82bf743aa13200089ab701,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,2,9,attention-pass,attention-pass,No,gender-quantised,2
4,1602408227157,11/10/2020 09:23:47,1602408226442,-4,11/10/2020 05:23:46,20655,20,questionnaire-clby,,7166942,BLIND,2083814,,complete,,5f82bf743aa13200089ab701,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,2,9,attention-pass,attention-pass,No,gender-text,
5,1602408227157,11/10/2020 09:23:47,1602408226443,-4,11/10/2020 05:23:46,20655,20,questionnaire-clby,,7166942,BLIND,2083814,,complete,,5f82bf743aa13200089ab701,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,2,9,attention-pass,attention-pass,No,response-2-month,05
6,1602408227157,11/10/2020 09:23:47,1602408226443,-4,11/10/2020 05:23:46,20655,20,questionnaire-clby,,7166942,BLIND,2083814,,complete,,5f82bf743aa13200089ab701,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,2,9,attention-pass,attention-pass,No,response-2-year,1990
7,1602408227157,11/10/2020 09:23:47,1602408226443,-4,11/10/2020 05:23:46,20655,20,questionnaire-clby,,7166942,BLIND,2083814,,complete,,5f82bf743aa13200089ab701,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,Background session 1,2,9,attention-pass,attention-pass,No,END QUESTIONNAIRE,14285
1,1602492932312,12/10/2020 08:55:32,1602492932204,1,12/10/2020 09:55:32,20655,20,questionnaire-clby,,7180267,BLIND,2088713,,complete,,5f8419ce707ea80158f9a6b4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1308x814,,Background session 1,2,15,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602492945182,12/10/2020 08:55:45,1602492945136,1,12/10/2020 09:55:45,20655,20,questionnaire-clby,,7180267,BLIND,2088713,,complete,,5f8419ce707ea80158f9a6b4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1308x814,,Background session 1,2,15,attention-pass,attention-pass,No,gender,Female
3,1602492945268,12/10/2020 08:55:45,1602492945139,1,12/10/2020 09:55:45,20655,20,questionnaire-clby,,7180267,BLIND,2088713,,complete,,5f8419ce707ea80158f9a6b4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1308x814,,Background session 1,2,15,attention-pass,attention-pass,No,gender-quantised,2
4,1602492945268,12/10/2020 08:55:45,1602492945140,1,12/10/2020 09:55:45,20655,20,questionnaire-clby,,7180267,BLIND,2088713,,complete,,5f8419ce707ea80158f9a6b4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1308x814,,Background session 1,2,15,attention-pass,attention-pass,No,gender-text,
5,1602492945268,12/10/2020 08:55:45,1602492945140,1,12/10/2020 09:55:45,20655,20,questionnaire-clby,,7180267,BLIND,2088713,,complete,,5f8419ce707ea80158f9a6b4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1308x814,,Background session 1,2,15,attention-pass,attention-pass,No,response-2-month,04
6,1602492945268,12/10/2020 08:55:45,1602492945140,1,12/10/2020 09:55:45,20655,20,questionnaire-clby,,7180267,BLIND,2088713,,complete,,5f8419ce707ea80158f9a6b4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1308x814,,Background session 1,2,15,attention-pass,attention-pass,No,response-2-year,1989
7,1602492945268,12/10/2020 08:55:45,1602492945140,1,12/10/2020 09:55:45,20655,20,questionnaire-clby,,7180267,BLIND,2088713,,complete,,5f8419ce707ea80158f9a6b4,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 14.0,1440x900,1308x814,,Background session 1,2,15,attention-pass,attention-pass,No,END QUESTIONNAIRE,12936
1,1602492934306,12/10/2020 08:55:34,1602492933372,2,12/10/2020 10:55:33,20655,20,questionnaire-clby,,7180269,BLIND,2088714,,complete,,5f8419d20e930a0105f95e8c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1297,,Background session 1,2,17,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602492941022,12/10/2020 08:55:41,1602492940125,2,12/10/2020 10:55:40,20655,20,questionnaire-clby,,7180269,BLIND,2088714,,complete,,5f8419d20e930a0105f95e8c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1297,,Background session 1,2,17,attention-pass,attention-pass,No,gender,Male
3,1602492941116,12/10/2020 08:55:41,1602492940126,2,12/10/2020 10:55:40,20655,20,questionnaire-clby,,7180269,BLIND,2088714,,complete,,5f8419d20e930a0105f95e8c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1297,,Background session 1,2,17,attention-pass,attention-pass,No,gender-quantised,1
4,1602492941116,12/10/2020 08:55:41,1602492940126,2,12/10/2020 10:55:40,20655,20,questionnaire-clby,,7180269,BLIND,2088714,,complete,,5f8419d20e930a0105f95e8c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1297,,Background session 1,2,17,attention-pass,attention-pass,No,gender-text,
5,1602492941116,12/10/2020 08:55:41,1602492940126,2,12/10/2020 10:55:40,20655,20,questionnaire-clby,,7180269,BLIND,2088714,,complete,,5f8419d20e930a0105f95e8c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1297,,Background session 1,2,17,attention-pass,attention-pass,No,response-2-month,02
6,1602492941116,12/10/2020 08:55:41,1602492940126,2,12/10/2020 10:55:40,20655,20,questionnaire-clby,,7180269,BLIND,2088714,,complete,,5f8419d20e930a0105f95e8c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1297,,Background session 1,2,17,attention-pass,attention-pass,No,response-2-year,1999
7,1602492941116,12/10/2020 08:55:41,1602492940126,2,12/10/2020 10:55:40,20655,20,questionnaire-clby,,7180269,BLIND,2088714,,complete,,5f8419d20e930a0105f95e8c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,2560x1440,2560x1297,,Background session 1,2,17,attention-pass,attention-pass,No,END QUESTIONNAIRE,6754
1,1602492941866,12/10/2020 08:55:41,1602492941593,-7,12/10/2020 01:55:41,20655,20,questionnaire-clby,,7180273,BLIND,2088711,,complete,,5f8419d5acbad10158e908d3,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1920x1200,1920x1097,,Background session 1,2,2,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602492954101,12/10/2020 08:55:54,1602492954013,-7,12/10/2020 01:55:54,20655,20,questionnaire-clby,,7180273,BLIND,2088711,,complete,,5f8419d5acbad10158e908d3,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1920x1200,1920x1097,,Background session 1,2,2,attention-pass,attention-pass,No,gender,Female
3,1602492954288,12/10/2020 08:55:54,1602492954015,-7,12/10/2020 01:55:54,20655,20,questionnaire-clby,,7180273,BLIND,2088711,,complete,,5f8419d5acbad10158e908d3,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1920x1200,1920x1097,,Background session 1,2,2,attention-pass,attention-pass,No,gender-quantised,2
4,1602492954288,12/10/2020 08:55:54,1602492954015,-7,12/10/2020 01:55:54,20655,20,questionnaire-clby,,7180273,BLIND,2088711,,complete,,5f8419d5acbad10158e908d3,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1920x1200,1920x1097,,Background session 1,2,2,attention-pass,attention-pass,No,gender-text,
5,1602492954288,12/10/2020 08:55:54,1602492954015,-7,12/10/2020 01:55:54,20655,20,questionnaire-clby,,7180273,BLIND,2088711,,complete,,5f8419d5acbad10158e908d3,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1920x1200,1920x1097,,Background session 1,2,2,attention-pass,attention-pass,No,response-2-month,08
6,1602492954288,12/10/2020 08:55:54,1602492954015,-7,12/10/2020 01:55:54,20655,20,questionnaire-clby,,7180273,BLIND,2088711,,complete,,5f8419d5acbad10158e908d3,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1920x1200,1920x1097,,Background session 1,2,2,attention-pass,attention-pass,No,response-2-year,1992
7,1602492954288,12/10/2020 08:55:54,1602492954015,-7,12/10/2020 01:55:54,20655,20,questionnaire-clby,,7180273,BLIND,2088711,,complete,,5f8419d5acbad10158e908d3,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 85.0.4183.121,1920x1200,1920x1097,,Background session 1,2,2,attention-pass,attention-pass,No,END QUESTIONNAIRE,12423
1,1602492941090,12/10/2020 08:55:41,1602492941021,1,12/10/2020 09:55:41,20655,20,questionnaire-clby,,7180274,BLIND,2088745,,complete,,5f8419caeeaab10154b9464e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1317x718,,Background session 1,2,12,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602492950006,12/10/2020 08:55:50,1602492949972,1,12/10/2020 09:55:49,20655,20,questionnaire-clby,,7180274,BLIND,2088745,,complete,,5f8419caeeaab10154b9464e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1317x718,,Background session 1,2,12,attention-pass,attention-pass,No,gender,Female
3,1602492950068,12/10/2020 08:55:50,1602492949974,1,12/10/2020 09:55:49,20655,20,questionnaire-clby,,7180274,BLIND,2088745,,complete,,5f8419caeeaab10154b9464e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1317x718,,Background session 1,2,12,attention-pass,attention-pass,No,gender-quantised,2
4,1602492950068,12/10/2020 08:55:50,1602492949974,1,12/10/2020 09:55:49,20655,20,questionnaire-clby,,7180274,BLIND,2088745,,complete,,5f8419caeeaab10154b9464e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1317x718,,Background session 1,2,12,attention-pass,attention-pass,No,gender-text,
5,1602492950068,12/10/2020 08:55:50,1602492949975,1,12/10/2020 09:55:49,20655,20,questionnaire-clby,,7180274,BLIND,2088745,,complete,,5f8419caeeaab10154b9464e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1317x718,,Background session 1,2,12,attention-pass,attention-pass,No,response-2-month,07
6,1602492950068,12/10/2020 08:55:50,1602492949975,1,12/10/2020 09:55:49,20655,20,questionnaire-clby,,7180274,BLIND,2088745,,complete,,5f8419caeeaab10154b9464e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1317x718,,Background session 1,2,12,attention-pass,attention-pass,No,response-2-year,1988
7,1602492950068,12/10/2020 08:55:50,1602492949975,1,12/10/2020 09:55:49,20655,20,questionnaire-clby,,7180274,BLIND,2088745,,complete,,5f8419caeeaab10154b9464e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1440x900,1317x718,,Background session 1,2,12,attention-pass,attention-pass,No,END QUESTIONNAIRE,8955
1,1602492948128,12/10/2020 08:55:48,1602492947725,1,12/10/2020 09:55:47,20655,20,questionnaire-clby,,7180280,BLIND,2088743,,complete,,5f8419cb68ad9b01a9c4cbe3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,,Background session 1,2,13,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602492959566,12/10/2020 08:55:59,1602492959469,1,12/10/2020 09:55:59,20655,20,questionnaire-clby,,7180280,BLIND,2088743,,complete,,5f8419cb68ad9b01a9c4cbe3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,,Background session 1,2,13,attention-pass,attention-pass,No,gender,Male
3,1602492959758,12/10/2020 08:55:59,1602492959470,1,12/10/2020 09:55:59,20655,20,questionnaire-clby,,7180280,BLIND,2088743,,complete,,5f8419cb68ad9b01a9c4cbe3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,,Background session 1,2,13,attention-pass,attention-pass,No,gender-quantised,1
4,1602492959758,12/10/2020 08:55:59,1602492959470,1,12/10/2020 09:55:59,20655,20,questionnaire-clby,,7180280,BLIND,2088743,,complete,,5f8419cb68ad9b01a9c4cbe3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,,Background session 1,2,13,attention-pass,attention-pass,No,gender-text,
5,1602492959758,12/10/2020 08:55:59,1602492959470,1,12/10/2020 09:55:59,20655,20,questionnaire-clby,,7180280,BLIND,2088743,,complete,,5f8419cb68ad9b01a9c4cbe3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,,Background session 1,2,13,attention-pass,attention-pass,No,response-2-month,03
6,1602492959758,12/10/2020 08:55:59,1602492959470,1,12/10/2020 09:55:59,20655,20,questionnaire-clby,,7180280,BLIND,2088743,,complete,,5f8419cb68ad9b01a9c4cbe3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,,Background session 1,2,13,attention-pass,attention-pass,No,response-2-year,1988
7,1602492959758,12/10/2020 08:55:59,1602492959471,1,12/10/2020 09:55:59,20655,20,questionnaire-clby,,7180280,BLIND,2088743,,complete,,5f8419cb68ad9b01a9c4cbe3,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,,Background session 1,2,13,attention-pass,attention-pass,No,END QUESTIONNAIRE,11747
1,1602492979841,12/10/2020 08:56:19,1602492979705,-7,12/10/2020 01:56:19,20655,20,questionnaire-clby,,7180297,BLIND,2088748,,complete,,5f8419dfc356f1015bc64bca,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,1579x931,,Background session 1,2,16,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602492991102,12/10/2020 08:56:31,1602492991038,-7,12/10/2020 01:56:31,20655,20,questionnaire-clby,,7180297,BLIND,2088748,,complete,,5f8419dfc356f1015bc64bca,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,1579x931,,Background session 1,2,16,attention-pass,attention-pass,No,gender,Male
3,1602492991607,12/10/2020 08:56:31,1602492991040,-7,12/10/2020 01:56:31,20655,20,questionnaire-clby,,7180297,BLIND,2088748,,complete,,5f8419dfc356f1015bc64bca,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,1579x931,,Background session 1,2,16,attention-pass,attention-pass,No,gender-quantised,1
4,1602492991607,12/10/2020 08:56:31,1602492991041,-7,12/10/2020 01:56:31,20655,20,questionnaire-clby,,7180297,BLIND,2088748,,complete,,5f8419dfc356f1015bc64bca,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,1579x931,,Background session 1,2,16,attention-pass,attention-pass,No,gender-text,
5,1602492991607,12/10/2020 08:56:31,1602492991041,-7,12/10/2020 01:56:31,20655,20,questionnaire-clby,,7180297,BLIND,2088748,,complete,,5f8419dfc356f1015bc64bca,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,1579x931,,Background session 1,2,16,attention-pass,attention-pass,No,response-2-month,10
6,1602492991607,12/10/2020 08:56:31,1602492991041,-7,12/10/2020 01:56:31,20655,20,questionnaire-clby,,7180297,BLIND,2088748,,complete,,5f8419dfc356f1015bc64bca,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,1579x931,,Background session 1,2,16,attention-pass,attention-pass,No,response-2-year,1987
7,1602492991607,12/10/2020 08:56:31,1602492991042,-7,12/10/2020 01:56:31,20655,20,questionnaire-clby,,7180297,BLIND,2088748,,complete,,5f8419dfc356f1015bc64bca,computer,Desktop or Laptop,Linux x86_64,Chrome 86.0.4240.75,1920x1080,1579x931,,Background session 1,2,16,attention-pass,attention-pass,No,END QUESTIONNAIRE,11337
1,1602492988668,12/10/2020 08:56:28,1602492988491,1,12/10/2020 09:56:28,20655,20,questionnaire-clby,,7180300,BLIND,2088744,,complete,,5f8419de17783d01540ca5fc,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x821,,Background session 1,2,18,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602493030448,12/10/2020 08:57:10,1602493030356,1,12/10/2020 09:57:10,20655,20,questionnaire-clby,,7180300,BLIND,2088744,,complete,,5f8419de17783d01540ca5fc,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x821,,Background session 1,2,18,attention-pass,attention-pass,No,gender,Male
3,1602493030542,12/10/2020 08:57:10,1602493030358,1,12/10/2020 09:57:10,20655,20,questionnaire-clby,,7180300,BLIND,2088744,,complete,,5f8419de17783d01540ca5fc,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x821,,Background session 1,2,18,attention-pass,attention-pass,No,gender-quantised,1
4,1602493030542,12/10/2020 08:57:10,1602493030358,1,12/10/2020 09:57:10,20655,20,questionnaire-clby,,7180300,BLIND,2088744,,complete,,5f8419de17783d01540ca5fc,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x821,,Background session 1,2,18,attention-pass,attention-pass,No,gender-text,
5,1602493030542,12/10/2020 08:57:10,1602493030358,1,12/10/2020 09:57:10,20655,20,questionnaire-clby,,7180300,BLIND,2088744,,complete,,5f8419de17783d01540ca5fc,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x821,,Background session 1,2,18,attention-pass,attention-pass,No,response-2-month,06
6,1602493030542,12/10/2020 08:57:10,1602493030358,1,12/10/2020 09:57:10,20655,20,questionnaire-clby,,7180300,BLIND,2088744,,complete,,5f8419de17783d01540ca5fc,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x821,,Background session 1,2,18,attention-pass,attention-pass,No,response-2-year,1987
7,1602493030542,12/10/2020 08:57:10,1602493030359,1,12/10/2020 09:57:10,20655,20,questionnaire-clby,,7180300,BLIND,2088744,,complete,,5f8419de17783d01540ca5fc,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.121,1440x900,1440x821,,Background session 1,2,18,attention-pass,attention-pass,No,END QUESTIONNAIRE,41868
1,1602493009933,12/10/2020 08:56:49,1602493009787,-4,12/10/2020 04:56:49,20655,20,questionnaire-clby,,7180307,BLIND,2088710,,complete,,5f8419cba9741401012231a5,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1366x768,1366x657,,Background session 1,2,14,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1602493023789,12/10/2020 08:57:03,1602493023703,-4,12/10/2020 04:57:03,20655,20,questionnaire-clby,,7180307,BLIND,2088710,,complete,,5f8419cba9741401012231a5,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1366x768,1366x657,,Background session 1,2,14,attention-pass,attention-pass,No,gender,Male
3,1602493023933,12/10/2020 08:57:03,1602493023704,-4,12/10/2020 04:57:03,20655,20,questionnaire-clby,,7180307,BLIND,2088710,,complete,,5f8419cba9741401012231a5,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1366x768,1366x657,,Background session 1,2,14,attention-pass,attention-pass,No,gender-quantised,1
4,1602493023933,12/10/2020 08:57:03,1602493023704,-4,12/10/2020 04:57:03,20655,20,questionnaire-clby,,7180307,BLIND,2088710,,complete,,5f8419cba9741401012231a5,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1366x768,1366x657,,Background session 1,2,14,attention-pass,attention-pass,No,gender-text,
5,1602493023933,12/10/2020 08:57:03,1602493023704,-4,12/10/2020 04:57:03,20655,20,questionnaire-clby,,7180307,BLIND,2088710,,complete,,5f8419cba9741401012231a5,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1366x768,1366x657,,Background session 1,2,14,attention-pass,attention-pass,No,response-2-month,03
6,1602493023933,12/10/2020 08:57:03,1602493023704,-4,12/10/2020 04:57:03,20655,20,questionnaire-clby,,7180307,BLIND,2088710,,complete,,5f8419cba9741401012231a5,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1366x768,1366x657,,Background session 1,2,14,attention-pass,attention-pass,No,response-2-year,1993
