Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-pnjf,branch-1wjh,branch-sxfc,Randomise questionnaire elements?,Question Key,Response
5,1.60E+12,08/10/2020 08:31,1.60E+12,1,08/10/2020 09:31,20655,18,questionnaire-kzn1,,7120745,BLIND,2069381,,complete,,5f7ec72be42c9b1a9eb0f2f8,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1366x654,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,strategy-misc,
6,1.60E+12,08/10/2020 08:31,1.60E+12,1,08/10/2020 09:31,20655,18,questionnaire-kzn1,,7120745,BLIND,2069381,,complete,,5f7ec72be42c9b1a9eb0f2f8,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1366x654,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,END QUESTIONNAIRE,61433
1,1.60E+12,08/10/2020 08:30,1.60E+12,-7,08/10/2020 01:30,20655,18,questionnaire-kzn1,,7120751,BLIND,2069377,,complete,,5f7ec7190c88c619a6218839,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 86.0.4240.75,1440x900,1440x821,,End Survey - Session 1,6,7,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60E+12,08/10/2020 08:32,1.60E+12,-7,08/10/2020 01:32,20655,18,questionnaire-kzn1,,7120751,BLIND,2069377,,complete,,5f7ec7190c88c619a6218839,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 86.0.4240.75,1440x900,1440x821,,End Survey - Session 1,6,7,attention-pass,attention-pass,No,strategy-describe,
3,1.60E+12,08/10/2020 08:32,1.60E+12,-7,08/10/2020 01:32,20655,18,questionnaire-kzn1,,7120751,BLIND,2069377,,complete,,5f7ec7190c88c619a6218839,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 86.0.4240.75,1440x900,1440x821,,End Survey - Session 1,6,7,attention-pass,attention-pass,No,strategy-people,
4,1.60E+12,08/10/2020 08:32,1.60E+12,-7,08/10/2020 01:32,20655,18,questionnaire-kzn1,,7120751,BLIND,2069377,,complete,,5f7ec7190c88c619a6218839,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 86.0.4240.75,1440x900,1440x821,,End Survey - Session 1,6,7,attention-pass,attention-pass,No,strategy-aid,
5,1.60E+12,08/10/2020 08:32,1.60E+12,-7,08/10/2020 01:32,20655,18,questionnaire-kzn1,,7120751,BLIND,2069377,,complete,,5f7ec7190c88c619a6218839,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 86.0.4240.75,1440x900,1440x821,,End Survey - Session 1,6,7,attention-pass,attention-pass,No,strategy-misc,
6,1.60E+12,08/10/2020 08:32,1.60E+12,-7,08/10/2020 01:32,20655,18,questionnaire-kzn1,,7120751,BLIND,2069377,,complete,,5f7ec7190c88c619a6218839,computer,Desktop or Laptop,Mac OS 10.14.5,Chrome 86.0.4240.75,1440x900,1440x821,,End Survey - Session 1,6,7,attention-pass,attention-pass,No,END QUESTIONNAIRE,66591
1,1.60E+12,08/10/2020 08:31,1.60E+12,1,08/10/2020 09:31,20655,18,questionnaire-kzn1,,7120755,BLIND,2069375,,complete,,5f7ec727832f2319a7b816a3,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1280x800,1280x698,,End Survey - Session 1,6,6,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60E+12,08/10/2020 08:32,1.60E+12,1,08/10/2020 09:32,20655,18,questionnaire-kzn1,,7120755,BLIND,2069375,,complete,,5f7ec727832f2319a7b816a3,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1280x800,1280x698,,End Survey - Session 1,6,6,attention-pass,attention-pass,No,strategy-describe,
3,1.60E+12,08/10/2020 08:32,1.60E+12,1,08/10/2020 09:32,20655,18,questionnaire-kzn1,,7120755,BLIND,2069375,,complete,,5f7ec727832f2319a7b816a3,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1280x800,1280x698,,End Survey - Session 1,6,6,attention-pass,attention-pass,No,strategy-people,
4,1.60E+12,08/10/2020 08:32,1.60E+12,1,08/10/2020 09:32,20655,18,questionnaire-kzn1,,7120755,BLIND,2069375,,complete,,5f7ec727832f2319a7b816a3,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1280x800,1280x698,,End Survey - Session 1,6,6,attention-pass,attention-pass,No,strategy-aid,
5,1.60E+12,08/10/2020 08:32,1.60E+12,1,08/10/2020 09:32,20655,18,questionnaire-kzn1,,7120755,BLIND,2069375,,complete,,5f7ec727832f2319a7b816a3,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1280x800,1280x698,,End Survey - Session 1,6,6,attention-pass,attention-pass,No,strategy-misc,
6,1.60E+12,08/10/2020 08:32,1.60E+12,1,08/10/2020 09:32,20655,18,questionnaire-kzn1,,7120755,BLIND,2069375,,complete,,5f7ec727832f2319a7b816a3,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.83,1280x800,1280x698,,End Survey - Session 1,6,6,attention-pass,attention-pass,No,END QUESTIONNAIRE,77196
1,1.60E+12,08/10/2020 08:32,1.60E+12,1,08/10/2020 09:32,20655,18,questionnaire-kzn1,,7120764,BLIND,2069389,,complete,,5f7ec719896f0b1a993bddcd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60E+12,08/10/2020 08:33,1.60E+12,1,08/10/2020 09:33,20655,18,questionnaire-kzn1,,7120764,BLIND,2069389,,complete,,5f7ec719896f0b1a993bddcd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,strategy-describe,
3,1.60E+12,08/10/2020 08:33,1.60E+12,1,08/10/2020 09:33,20655,18,questionnaire-kzn1,,7120764,BLIND,2069389,,complete,,5f7ec719896f0b1a993bddcd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,strategy-people,
4,1.60E+12,08/10/2020 08:33,1.60E+12,1,08/10/2020 09:33,20655,18,questionnaire-kzn1,,7120764,BLIND,2069389,,complete,,5f7ec719896f0b1a993bddcd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,strategy-aid,
5,1.60E+12,08/10/2020 08:33,1.60E+12,1,08/10/2020 09:33,20655,18,questionnaire-kzn1,,7120764,BLIND,2069389,,complete,,5f7ec719896f0b1a993bddcd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,strategy-misc,
6,1.60E+12,08/10/2020 08:33,1.60E+12,1,08/10/2020 09:33,20655,18,questionnaire-kzn1,,7120764,BLIND,2069389,,complete,,5f7ec719896f0b1a993bddcd,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,END QUESTIONNAIRE,74901
1,1.60E+12,08/10/2020 08:36,1.60E+12,3,08/10/2020 11:36,20655,18,questionnaire-kzn1,,7120798,BLIND,2069396,,complete,,5f7ec71b9edc8419c7b15346,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x722,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60E+12,08/10/2020 08:36,1.60E+12,3,08/10/2020 11:36,20655,18,questionnaire-kzn1,,7120798,BLIND,2069396,,complete,,5f7ec71b9edc8419c7b15346,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x722,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,strategy-describe,
3,1.60E+12,08/10/2020 08:36,1.60E+12,3,08/10/2020 11:36,20655,18,questionnaire-kzn1,,7120798,BLIND,2069396,,complete,,5f7ec71b9edc8419c7b15346,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x722,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,strategy-people,
4,1.60E+12,08/10/2020 08:36,1.60E+12,3,08/10/2020 11:36,20655,18,questionnaire-kzn1,,7120798,BLIND,2069396,,complete,,5f7ec71b9edc8419c7b15346,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x722,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,strategy-aid,
5,1.60E+12,08/10/2020 08:36,1.60E+12,3,08/10/2020 11:36,20655,18,questionnaire-kzn1,,7120798,BLIND,2069396,,complete,,5f7ec71b9edc8419c7b15346,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x722,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,strategy-misc,
6,1.60E+12,08/10/2020 08:36,1.60E+12,3,08/10/2020 11:36,20655,18,questionnaire-kzn1,,7120798,BLIND,2069396,,complete,,5f7ec71b9edc8419c7b15346,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x722,,End Survey - Session 1,6,12,attention-pass,attention-pass,No,END QUESTIONNAIRE,44613
1,1.60E+12,08/10/2020 08:35,1.60E+12,11,08/10/2020 19:35,20655,18,questionnaire-kzn1,,7120806,BLIND,2069371,,complete,,5f7ec72da4e5891aa54eb468,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1920x1080,1628x880,,End Survey - Session 1,6,18,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60E+12,08/10/2020 08:36,1.60E+12,11,08/10/2020 19:36,20655,18,questionnaire-kzn1,,7120806,BLIND,2069371,,complete,,5f7ec72da4e5891aa54eb468,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1920x1080,1628x880,,End Survey - Session 1,6,18,attention-pass,attention-pass,No,strategy-describe,
3,1.60E+12,08/10/2020 08:36,1.60E+12,11,08/10/2020 19:36,20655,18,questionnaire-kzn1,,7120806,BLIND,2069371,,complete,,5f7ec72da4e5891aa54eb468,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1920x1080,1628x880,,End Survey - Session 1,6,18,attention-pass,attention-pass,No,strategy-people,
4,1.60E+12,08/10/2020 08:36,1.60E+12,11,08/10/2020 19:36,20655,18,questionnaire-kzn1,,7120806,BLIND,2069371,,complete,,5f7ec72da4e5891aa54eb468,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1920x1080,1628x880,,End Survey - Session 1,6,18,attention-pass,attention-pass,No,strategy-aid,
5,1.60E+12,08/10/2020 08:36,1.60E+12,11,08/10/2020 19:36,20655,18,questionnaire-kzn1,,7120806,BLIND,2069371,,complete,,5f7ec72da4e5891aa54eb468,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1920x1080,1628x880,,End Survey - Session 1,6,18,attention-pass,attention-pass,No,strategy-misc,
6,1.60E+12,08/10/2020 08:36,1.60E+12,11,08/10/2020 19:36,20655,18,questionnaire-kzn1,,7120806,BLIND,2069371,,complete,,5f7ec72da4e5891aa54eb468,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 85.0.4183.121,1920x1080,1628x880,,End Survey - Session 1,6,18,attention-pass,attention-pass,No,END QUESTIONNAIRE,66821
1,1.60E+12,08/10/2020 08:36,1.60E+12,1,08/10/2020 09:36,20655,18,questionnaire-kzn1,,7120809,BLIND,2069386,,complete,,5f7ec72953b6661a9c621a9d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,,End Survey - Session 1,6,2,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60E+12,08/10/2020 08:36,1.60E+12,1,08/10/2020 09:36,20655,18,questionnaire-kzn1,,7120809,BLIND,2069386,,complete,,5f7ec72953b6661a9c621a9d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,,End Survey - Session 1,6,2,attention-pass,attention-pass,No,strategy-describe,
3,1.60E+12,08/10/2020 08:36,1.60E+12,1,08/10/2020 09:36,20655,18,questionnaire-kzn1,,7120809,BLIND,2069386,,complete,,5f7ec72953b6661a9c621a9d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,,End Survey - Session 1,6,2,attention-pass,attention-pass,No,strategy-people,
4,1.60E+12,08/10/2020 08:36,1.60E+12,1,08/10/2020 09:36,20655,18,questionnaire-kzn1,,7120809,BLIND,2069386,,complete,,5f7ec72953b6661a9c621a9d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,,End Survey - Session 1,6,2,attention-pass,attention-pass,No,strategy-aid,
5,1.60E+12,08/10/2020 08:36,1.60E+12,1,08/10/2020 09:36,20655,18,questionnaire-kzn1,,7120809,BLIND,2069386,,complete,,5f7ec72953b6661a9c621a9d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,,End Survey - Session 1,6,2,attention-pass,attention-pass,No,strategy-misc,
6,1.60E+12,08/10/2020 08:36,1.60E+12,1,08/10/2020 09:36,20655,18,questionnaire-kzn1,,7120809,BLIND,2069386,,complete,,5f7ec72953b6661a9c621a9d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1280x720,1280x578,,End Survey - Session 1,6,2,attention-pass,attention-pass,No,END QUESTIONNAIRE,35558
1,1.60E+12,08/10/2020 08:44,1.60E+12,1,08/10/2020 09:44,20655,18,questionnaire-kzn1,,7120901,BLIND,2069382,,complete,,5f7ec71858098c1a29446008,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x969,,End Survey - Session 1,6,10,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60E+12,08/10/2020 08:47,1.60E+12,1,08/10/2020 09:47,20655,18,questionnaire-kzn1,,7120901,BLIND,2069382,,complete,,5f7ec71858098c1a29446008,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x969,,End Survey - Session 1,6,10,attention-pass,attention-pass,No,strategy-describe,
3,1.60E+12,08/10/2020 08:47,1.60E+12,1,08/10/2020 09:47,20655,18,questionnaire-kzn1,,7120901,BLIND,2069382,,complete,,5f7ec71858098c1a29446008,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x969,,End Survey - Session 1,6,10,attention-pass,attention-pass,No,strategy-people,
4,1.60E+12,08/10/2020 08:47,1.60E+12,1,08/10/2020 09:47,20655,18,questionnaire-kzn1,,7120901,BLIND,2069382,,complete,,5f7ec71858098c1a29446008,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x969,,End Survey - Session 1,6,10,attention-pass,attention-pass,No,strategy-aid,
5,1.60E+12,08/10/2020 08:47,1.60E+12,1,08/10/2020 09:47,20655,18,questionnaire-kzn1,,7120901,BLIND,2069382,,complete,,5f7ec71858098c1a29446008,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x969,,End Survey - Session 1,6,10,attention-pass,attention-pass,No,strategy-misc,
6,1.60E+12,08/10/2020 08:47,1.60E+12,1,08/10/2020 09:47,20655,18,questionnaire-kzn1,,7120901,BLIND,2069382,,complete,,5f7ec71858098c1a29446008,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1920x1080,1920x969,,End Survey - Session 1,6,10,attention-pass,attention-pass,No,END QUESTIONNAIRE,171295
1,1.60E+12,08/10/2020 08:45,1.60E+12,-7,08/10/2020 01:45,20655,18,questionnaire-kzn1,,7120920,BLIND,2069394,,complete,,5f7ec728b61fbd1a7bdf6e95,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1366x768,1366x625,,End Survey - Session 1,6,1,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60E+12,08/10/2020 08:51,1.60E+12,-7,08/10/2020 01:51,20655,18,questionnaire-kzn1,,7120920,BLIND,2069394,,complete,,5f7ec728b61fbd1a7bdf6e95,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1366x768,1366x625,,End Survey - Session 1,6,1,attention-pass,attention-pass,No,strategy-describe,
3,1.60E+12,08/10/2020 08:51,1.60E+12,-7,08/10/2020 01:51,20655,18,questionnaire-kzn1,,7120920,BLIND,2069394,,complete,,5f7ec728b61fbd1a7bdf6e95,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1366x768,1366x625,,End Survey - Session 1,6,1,attention-pass,attention-pass,No,strategy-people,
4,1.60E+12,08/10/2020 08:51,1.60E+12,-7,08/10/2020 01:51,20655,18,questionnaire-kzn1,,7120920,BLIND,2069394,,complete,,5f7ec728b61fbd1a7bdf6e95,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1366x768,1366x625,,End Survey - Session 1,6,1,attention-pass,attention-pass,No,strategy-aid,
5,1.60E+12,08/10/2020 08:51,1.60E+12,-7,08/10/2020 01:51,20655,18,questionnaire-kzn1,,7120920,BLIND,2069394,,complete,,5f7ec728b61fbd1a7bdf6e95,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1366x768,1366x625,,End Survey - Session 1,6,1,attention-pass,attention-pass,No,strategy-misc,
6,1.60E+12,08/10/2020 08:51,1.60E+12,-7,08/10/2020 01:51,20655,18,questionnaire-kzn1,,7120920,BLIND,2069394,,complete,,5f7ec728b61fbd1a7bdf6e95,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.68,1366x768,1366x625,,End Survey - Session 1,6,1,attention-pass,attention-pass,No,END QUESTIONNAIRE,341170
1,1.60E+12,08/10/2020 08:48,1.60E+12,1,08/10/2020 09:48,20655,18,questionnaire-kzn1,,7120956,BLIND,2069443,,complete,,5f7eca7c24c8f01ae6328bef,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1366x768,1366x689,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60E+12,08/10/2020 08:49,1.60E+12,1,08/10/2020 09:49,20655,18,questionnaire-kzn1,,7120956,BLIND,2069443,,complete,,5f7eca7c24c8f01ae6328bef,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1366x768,1366x689,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,strategy-describe,
3,1.60E+12,08/10/2020 08:49,1.60E+12,1,08/10/2020 09:49,20655,18,questionnaire-kzn1,,7120956,BLIND,2069443,,complete,,5f7eca7c24c8f01ae6328bef,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1366x768,1366x689,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,strategy-people,
4,1.60E+12,08/10/2020 08:49,1.60E+12,1,08/10/2020 09:49,20655,18,questionnaire-kzn1,,7120956,BLIND,2069443,,complete,,5f7eca7c24c8f01ae6328bef,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1366x768,1366x689,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,strategy-aid,
5,1.60E+12,08/10/2020 08:49,1.60E+12,1,08/10/2020 09:49,20655,18,questionnaire-kzn1,,7120956,BLIND,2069443,,complete,,5f7eca7c24c8f01ae6328bef,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1366x768,1366x689,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,strategy-misc,
6,1.60E+12,08/10/2020 08:49,1.60E+12,1,08/10/2020 09:49,20655,18,questionnaire-kzn1,,7120956,BLIND,2069443,,complete,,5f7eca7c24c8f01ae6328bef,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1366x768,1366x689,,End Survey - Session 1,6,4,attention-pass,attention-pass,No,END QUESTIONNAIRE,88560
1,1.60E+12,08/10/2020 08:59,1.60E+12,1,08/10/2020 09:59,20655,18,questionnaire-kzn1,,7121083,BLIND,2069535,,complete,,5f7ecefac3846d1af043bd77,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,End Survey - Session 1,6,13,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60E+12,08/10/2020 08:59,1.60E+12,1,08/10/2020 09:59,20655,18,questionnaire-kzn1,,7121083,BLIND,2069535,,complete,,5f7ecefac3846d1af043bd77,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,End Survey - Session 1,6,13,attention-pass,attention-pass,No,strategy-describe,
3,1.60E+12,08/10/2020 08:59,1.60E+12,1,08/10/2020 09:59,20655,18,questionnaire-kzn1,,7121083,BLIND,2069535,,complete,,5f7ecefac3846d1af043bd77,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,End Survey - Session 1,6,13,attention-pass,attention-pass,No,strategy-people,
4,1.60E+12,08/10/2020 08:59,1.60E+12,1,08/10/2020 09:59,20655,18,questionnaire-kzn1,,7121083,BLIND,2069535,,complete,,5f7ecefac3846d1af043bd77,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,End Survey - Session 1,6,13,attention-pass,attention-pass,No,strategy-aid,
5,1.60E+12,08/10/2020 08:59,1.60E+12,1,08/10/2020 09:59,20655,18,questionnaire-kzn1,,7121083,BLIND,2069535,,complete,,5f7ecefac3846d1af043bd77,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,End Survey - Session 1,6,13,attention-pass,attention-pass,No,strategy-misc,
6,1.60E+12,08/10/2020 08:59,1.60E+12,1,08/10/2020 09:59,20655,18,questionnaire-kzn1,,7121083,BLIND,2069535,,complete,,5f7ecefac3846d1af043bd77,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,,End Survey - Session 1,6,13,attention-pass,attention-pass,No,END QUESTIONNAIRE,29517
1,1.60E+12,08/10/2020 08:59,1.60E+12,2,08/10/2020 10:59,20655,18,questionnaire-kzn1,,7121086,BLIND,2069399,,complete,,5f7ec724de70e3199784c367,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,17,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60E+12,08/10/2020 09:00,1.60E+12,2,08/10/2020 11:00,20655,18,questionnaire-kzn1,,7121086,BLIND,2069399,,complete,,5f7ec724de70e3199784c367,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,17,attention-pass,attention-pass,No,strategy-describe,
3,1.60E+12,08/10/2020 09:00,1.60E+12,2,08/10/2020 11:00,20655,18,questionnaire-kzn1,,7121086,BLIND,2069399,,complete,,5f7ec724de70e3199784c367,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,17,attention-pass,attention-pass,No,strategy-people,
4,1.60E+12,08/10/2020 09:00,1.60E+12,2,08/10/2020 11:00,20655,18,questionnaire-kzn1,,7121086,BLIND,2069399,,complete,,5f7ec724de70e3199784c367,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,17,attention-pass,attention-pass,No,strategy-aid,
5,1.60E+12,08/10/2020 09:00,1.60E+12,2,08/10/2020 11:00,20655,18,questionnaire-kzn1,,7121086,BLIND,2069399,,complete,,5f7ec724de70e3199784c367,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,17,attention-pass,attention-pass,No,strategy-misc,
6,1.60E+12,08/10/2020 09:00,1.60E+12,2,08/10/2020 11:00,20655,18,questionnaire-kzn1,,7121086,BLIND,2069399,,complete,,5f7ec724de70e3199784c367,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,,End Survey - Session 1,6,17,attention-pass,attention-pass,No,END QUESTIONNAIRE,75209
1,1.60E+12,08/10/2020 08:59,1.60E+12,1,08/10/2020 09:59,20655,18,questionnaire-kzn1,,7121088,BLIND,2069363,,complete,,5f7ec71fb2b06d1aa9aaddb7,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 84.0.4147.135,1440x900,1440x744,,End Survey - Session 1,6,8,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60E+12,08/10/2020 09:02,1.60E+12,1,08/10/2020 10:02,20655,18,questionnaire-kzn1,,7121088,BLIND,2069363,,complete,,5f7ec71fb2b06d1aa9aaddb7,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 84.0.4147.135,1440x900,1440x744,,End Survey - Session 1,6,8,attention-pass,attention-pass,No,strategy-describe,
3,1.60E+12,08/10/2020 09:02,1.60E+12,1,08/10/2020 10:02,20655,18,questionnaire-kzn1,,7121088,BLIND,2069363,,complete,,5f7ec71fb2b06d1aa9aaddb7,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 84.0.4147.135,1440x900,1440x744,,End Survey - Session 1,6,8,attention-pass,attention-pass,No,strategy-people,
4,1.60E+12,08/10/2020 09:02,1.60E+12,1,08/10/2020 10:02,20655,18,questionnaire-kzn1,,7121088,BLIND,2069363,,complete,,5f7ec71fb2b06d1aa9aaddb7,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 84.0.4147.135,1440x900,1440x744,,End Survey - Session 1,6,8,attention-pass,attention-pass,No,strategy-aid,
5,1.60E+12,08/10/2020 09:02,1.60E+12,1,08/10/2020 10:02,20655,18,questionnaire-kzn1,,7121088,BLIND,2069363,,complete,,5f7ec71fb2b06d1aa9aaddb7,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 84.0.4147.135,1440x900,1440x744,,End Survey - Session 1,6,8,attention-pass,attention-pass,No,strategy-misc,
6,1.60E+12,08/10/2020 09:02,1.60E+12,1,08/10/2020 10:02,20655,18,questionnaire-kzn1,,7121088,BLIND,2069363,,complete,,5f7ec71fb2b06d1aa9aaddb7,computer,Desktop or Laptop,Mac OS 10.15.4,Chrome 84.0.4147.135,1440x900,1440x744,,End Survey - Session 1,6,8,attention-pass,attention-pass,No,END QUESTIONNAIRE,151340
1,1.60E+12,08/10/2020 09:02,1.60E+12,-5,08/10/2020 04:02,20655,18,questionnaire-kzn1,,7121125,BLIND,2069415,,complete,,5f7ec71c71cc371afb8536ec,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1600x900,1600x793,,End Survey - Session 1,6,16,attention-pass,attention-pass,No,BEGIN QUESTIONNAIRE,
2,1.60E+12,08/10/2020 09:04,1.60E+12,-5,08/10/2020 04:04,20655,18,questionnaire-kzn1,,7121125,BLIND,2069415,,complete,,5f7ec71c71cc371afb8536ec,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1600x900,1600x793,,End Survey - Session 1,6,16,attention-pass,attention-pass,No,strategy-describe,
3,1.60E+12,08/10/2020 09:04,1.60E+12,-5,08/10/2020 04:04,20655,18,questionnaire-kzn1,,7121125,BLIND,2069415,,complete,,5f7ec71c71cc371afb8536ec,computer,Desktop or Laptop,Windows 10,Chrome 86.0.4240.75,1600x900,1600x793,,End Survey - Session 1,6,16,attention-pass,attention-pass,No,strategy-people,
